Level,Code,Name,Parent Account,Type,active,pending,state
Layer 5,31106008,IE on Secured Overdraft against Shares etc.,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106009,IE on Corp Cash Credit Hypo,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106010,IE on SOD (Shares & Debentures) C or CS??,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106011,IE on SOD (FO) WBD Cor CS ??,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106012,IE on Secured Overdraft Work/ Supply Order C or CS ??,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106013,IE on Secured Overdraft Pay Order C or CS ??,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106014,IE on Secured Overdraft Real Estate C or CS ??,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106015,IE on Secured Overdraft Business C or CS ??,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106016,IE on Secured Overdraft Garments C or CS ??,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31106017,IE on Export Cash Credit C or CS??,IE on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31107001,What is Interest Earned on SOD (Others) ?? ,IE on Corporate & SME Demand Loan FC,General,True,False,approve
Layer 5,31108001,IE on MTB SME Cash Credit Hypo,IE on SME Demand Loan,General,True,False,approve
Layer 5,31109001,IE on MTB Revolving Loan,IE on Retail Continuous Loan,General,True,False,approve
Layer 5,31109002,IE on MTB Microfinance Agri Revolving Loan,IE on Retail Continuous Loan,General,True,False,approve
Layer 5,31109003,IE on MTB Microfinance enterprise Revolving Loan,IE on Retail Continuous Loan,General,True,False,approve
Layer 5,31110001,IE on MTB Light Engineering Revolving Loan,IE on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31110002,IE on MTB IT Genious Revolving Loan,IE on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31110003,IE on MTB Krishijat Revolving Loan,IE on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31110004,IE on Foreign Cheque Purchased,IE on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31110005,IE on Inland Cheque Purchased,IE on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31110006,P I E on MTB Auto Loan,IE on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31110007,P I E on MTB Home Loan,IE on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31110008,P I E on MTB Home Equity Loan,IE on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31110009,P I E on MTB NRB Home Loan,IE on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31110010,P I E on MTB Neer,IE on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31111001,P I E on MTB Personal Loan,IE on SME Continuous Loan,General,True,False,approve
Layer 5,31111002,P I E on MTB Professional Loan,IE on SME Continuous Loan,General,True,False,approve
Layer 5,31111003,P I E on Consumer Financing,IE on SME Continuous Loan,General,True,False,approve
Layer 5,31111004,P I E on Car Loan (Employee),IE on SME Continuous Loan,General,True,False,approve
Layer 5,31111005,P I E on Employees House Building Loan,IE on SME Continuous Loan,General,True,False,approve
Layer 5,31111006,P I E on Staff Loan Aganist Prov. Fund,IE on SME Continuous Loan,General,True,False,approve
Layer 5,31111007,Lease Finance (Monthly) Rental Earned <Penalty>,IE on SME Continuous Loan,General,True,False,approve
Layer 5,31112001,Lease Finance (Qtly) Rental Earned <Penalty>,IE on Misc Demand Loan,General,True,False,approve
Layer 5,31112002,P I E on House Building Loan <Developer>,IE on Misc Demand Loan,General,True,False,approve
Layer 5,31201001,P I E on House Building Loan <Commercial>,Penal Interest Earned on RTL,General,True,False,approve
Layer 5,31201002,P I E on Term Loan Non-Industrial,Penal Interest Earned on RTL,General,True,False,approve
Layer 5,31201003,P I E on Term Loan Industrial,Penal Interest Earned on RTL,General,True,False,approve
Layer 5,31201004,P I E on MTB Digoon,Penal Interest Earned on RTL,General,True,False,approve
Layer 5,31201005,P I E on Small Business Loan Scheme,Penal Interest Earned on RTL,General,True,False,approve
Layer 5,31201006,P I E on  MTB Life Line,Penal Interest Earned on RTL,General,True,False,approve
Layer 5,31201007,P I E on  MTB Krishi,Penal Interest Earned on RTL,General,True,False,approve
Layer 5,31201008,P I E on MTB Inclusive Finance,Penal Interest Earned on RTL,General,True,False,approve
Layer 5,31202001,P I E on MTB Bhagyaboti <Re-finance>,Penal Interest Earned on Staff Loans,General,True,False,approve
Layer 5,31202002,P I E on MTB Gunaboti <Pre-finance>,Penal Interest Earned on Staff Loans,General,True,False,approve
Layer 5,31202003,P I E on MTB Green Energy,Penal Interest Earned on Staff Loans,General,True,False,approve
Layer 5,31203001,P I E on MTB IT Geniuos,P I E on Corporate Term Loan,General,True,False,approve
Layer 5,31203002,P I E on MTB Krishijat,P I E on Corporate Term Loan,General,True,False,approve
Layer 5,31203003,P I E on MTB Light Engineering,P I E on Corporate Term Loan,General,True,False,approve
Layer 5,31203004,P I E on  MTB Mousumi,P I E on Corporate Term Loan,General,True,False,approve
Layer 5,31203005,P I E on MTB Youth Line,P I E on Corporate Term Loan,General,True,False,approve
Layer 5,31203006,P I E on Microfinance <Agri&Micro-TL>,P I E on Corporate Term Loan,General,True,False,approve
Layer 5,31204001,P I E on Microfinance (Enterprise-TL),P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204002,P I E on Demand Loan General,P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204003,P I E on Demand Loan Forced,P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204004,P I E on Demand Loan Short Term,P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204005,P I E on Demand Loan Time,P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204006,P I E on Payment Aganist Document,P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204007,P I E on Payment Against Document (B-to-B),P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204008,P I E on Inland Doc. Bill Purchased <Sight>,P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204009,P I E on Inland Doc. Bill Discounted <Usance> Cust Risk,P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204010,P I E on Inland Doc. Bill Discounted <Usance> Bank Risk,P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204011,P I E on Foreign D.B Purchased <Sight>,P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204012,P I E on Foreign D.B Discounted <Usance> Cust Risk,P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31204013,P I E on Foreign D.B Discounted <Usance> Bank Risk,P I E on SME Term Loan excl Agri & MF,General,True,False,approve
Layer 5,31205001,P I E on Loan Against Trust Receipt ,P I E on SME Term Loan <Agri & MF>,General,True,False,approve
Layer 5,31205002,P I E on Cash Aganist Document DL,P I E on SME Term Loan <Agri & MF>,General,True,False,approve
Layer 5,31206001,P I E on Demand Loan Garments,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206002,P I E on Packing Credit,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206003,P I E on Advance Against Cash Incentive ,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206004,P I E on EDF Loan <USD>,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206005,P I E on Demand Loans against Rural Credit,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206006,P I E on Secured Overdraft against Bank's own TD,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206007,P I E on Secured Overdraft against other Bank's TD,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206008,P I E on Secured Overdraft against Shares etc.,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206009,P I E on Corp Cash Credit Hypo,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206010,P I E on SOD (Shares & Debentures) C or CS??,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206011,P I E on SOD (FO) WBD Cor CS ??,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206012,P I E on Secured Overdraft Work/ Supply Order C or CS ??,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206013,P I E on Secured Overdraft Pay Order C or CS ??,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206014,P I E on Secured Overdraft Real Estate C or CS ??,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206015,P I E on Secured Overdraft Business C or CS ??,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206016,P I E on Secured Overdraft Garments C or CS ??,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31206017,P I E on Export Cash Credit C or CS??,P I E on Corporate & SME Demand Loan,General,True,False,approve
Layer 5,31207001,What is Penal Interest Earned on SOD (Others) ?? ,P I E on Corporate & SME Demand Loan FC,General,True,False,approve
Layer 5,31208001,P I E on MTB SME Cash Credit Hypo,P I E on SME Demand Loan,General,True,False,approve
Layer 5,31209001,P I E on MTB Revolving Loan,P I E on Retail Continuous Loan,General,True,False,approve
Layer 5,31209002,P I E on MTB Microfinance Agri Revolving Loan,P I E on Retail Continuous Loan,General,True,False,approve
Layer 5,31209003,P I E on MTB Microfinance enterprise Revolving Loan,P I E on Retail Continuous Loan,General,True,False,approve
Layer 5,31210001,P I E on MTB Light Engineering Revolving Loan,P I E on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31210002,P I E on MTB IT Genious Revolving Loan,P I E on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31210003,P I E on MTB Krishijat Revolving Loan,P I E on Corporate &/ or SME Continuous Loan,General,True,False,approve
Layer 5,31211002,Treasury Bill,P I E on SME Continuous Loan,General,True,False,approve
Layer 5,31211003,Amortization of HFT Securites Treasury Bill,P I E on SME Continuous Loan,General,True,False,approve
Layer 5,31211004,Revaluation Gain HFT Securites Treasury Bill-MTM,P I E on SME Continuous Loan,General,True,False,approve
Layer 5,31211005,Gain on Sale of Treasury Bill,P I E on SME Continuous Loan,General,True,False,approve
Layer 5,31211006,Gain from Repo (Treasury Bill),P I E on SME Continuous Loan,General,True,False,approve
Layer 5,31211007,Interest on Treasury Bond,P I E on SME Continuous Loan,General,True,False,approve
Layer 5,31301001,Revaluation Gain HFT Securites Treasury Bond -MTM,Interest on MTB General Account,General,True,False,approve
Layer 5,31401001,Gain on Sale of Treasury Bond,Interest on Money at Call  and Short Notice,General,True,False,approve
Layer 5,31402001,Gain from Repo (Treasury Bond),Interest on Placement to Off-Shore Banking Unit,General,True,False,approve
Layer 5,31403001,Coupon Interest of Treasury Bond (Repo),Interest on Balance with Other Bank,General,True,False,approve
Layer 5,31404001,Underwriting Commission on Treasury Bill/Bond,Interest on Balance with Foreign Bank,General,True,False,approve
Layer 5,31405001,Discount on Bills,Interest on Foreign Currency Lending,General,True,False,approve
Layer 5,31406001,Interest on Reverse REPO,Repo Interest Income,General,True,False,approve
Layer 5,31407001,Gain from Govt. Securities,Interest on Bangladesh Bank Foreign Currency Clearing A/c,General,True,False,approve
Layer 5,32101001,Other Approved Securities,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101002,Interest on Investment in Commercial Paper,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101003,Income from Bond,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101004,Capital Gain from Investment in Shares,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101005,Dividend Income from Investment in Shares,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101006,Capital Gain from Mutual Fund,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101007,Income from Debentures,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101008,Dividend Income from Mutual Fund,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101009,Inland Remittances (DD/TT),Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101010,Pay Order Issued,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101011,Commission on IPO Collection,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101012,Foreign Remittance (FDD/TC),Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101013,Online Service,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101014,POS Commission,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32101015,RTGS Commission,Income from Treasury Operations <Govt Sec.>,General,True,False,approve
Layer 5,32201001,Comm. on OBC/IBC <SC> Inland Cheque Collection,Income from Treasury Operations <other than Govt Sec.>,General,True,False,approve
Layer 5,32202001,Comm. on FSC <Foreign Cheque Collection>,Income from Other Investments,General,True,False,approve
Layer 5,32202002,Comm. on CP <Inland Cheque Purchased>,Income from Other Investments,General,True,False,approve
Layer 5,32202003,Comm. on FCP <Foreign Cheque Purchased>,Income from Other Investments,General,True,False,approve
Layer 5,32202004,Collection Commission - Import,Income from Other Investments,General,True,False,approve
Layer 5,32202005,Commn on Bills Purchased ,Income from Other Investments,General,True,False,approve
Layer 5,33101001,Commn on Bank Guarantee,Commission on GB operations,General,True,False,approve
Layer 5,33101002,L.C. (Advising/Transfer),Commission on GB operations,General,True,False,approve
Layer 5,33101003,Comm. on Acceptance of Bill _ VAT Applicable,Commission on GB operations,General,True,False,approve
Layer 5,33101004,Comm. on Acceptance of Bill - VAT Not Applicable,Commission on GB operations,General,True,False,approve
Layer 5,33101005,Commission on LC - VAT applicable,Commission on GB operations,General,True,False,approve
Layer 5,33101007,Commission on LC -VAT-Not Applicable ,Commission on GB operations,General,True,False,approve
Layer 5,33101008,Commission on Shipping Guarantee,Commission on GB operations,General,True,False,approve
Layer 5,33101009,Commission on Exchange House,Commission on GB operations,General,True,False,approve
Layer 5,33102001,Rent on Lockers,Commission on Trade operations,General,True,False,approve
Layer 5,33102002,Rent on Godown,Commission on Trade operations,General,True,False,approve
Layer 5,33102003,Rent on Others,Commission on Trade operations,General,True,False,approve
Layer 5,33102004,Godown Insurance Recoveries,Commission on Trade operations,General,True,False,approve
Layer 5,33102005,Postage Recoveries,Commission on Trade operations,General,True,False,approve
Layer 5,33102006,Telex/TP/Telegram/SMS Recoveries,Commission on Trade operations,General,True,False,approve
Layer 5,33102007,Printing and Stationary Charges Recovery,Commission on Trade operations,General,True,False,approve
Layer 5,33102008,Incidental Charge Recoveries,Commission on Trade operations,General,True,False,approve
Layer 5,33102009,Legal Charge Recoveries,Commission on Trade operations,General,True,False,approve
Layer 5,33102010,SWIFT Charges Recoveries,Commission on Trade operations,General,True,False,approve
Layer 5,33103001,Recovery of NID varification charges,Commission on NRB operations,General,True,False,approve
Layer 5,33201001,Locker Insurance Premium Recoveries,Exchange Gain on Foreign Currency,General,True,False,approve
Layer 5,33202001,CVP Charge Recoveries,Income on Forex Deal,General,True,False,approve
Layer 5,33302001,Annual Service Charge <Cards>,Underwriting Commission,General,True,False,approve
Layer 5,34101001,Cards Replacement Charge,Rental Income,General,True,False,approve
Layer 5,34101002,Cheque Processing Fees - Credit Card,Rental Income,General,True,False,approve
Layer 5,34101003,Late Payment Charge - Credit Card,Rental Income,General,True,False,approve
Layer 5,34102001,Transaction Charge - Credit Card,Recoveries of various charges,General,True,False,approve
Layer 5,34102002,Credit Card Insurance Premium,Recoveries of various charges,General,True,False,approve
Layer 5,34102003,Card Acquiring Income (ATM),Recoveries of various charges,General,True,False,approve
Layer 5,34102004,POS Issuer Fee,Recoveries of various charges,General,True,False,approve
Layer 5,34102005,Early Settlement Fee on MTB Auto Loan,Recoveries of various charges,General,True,False,approve
Layer 5,34102006,Early Settlement Fee - MTB Neer,Recoveries of various charges,General,True,False,approve
Layer 5,34102007,Early Settlement Fee on MTB Personal Loan,Recoveries of various charges,General,True,False,approve
Layer 5,34102008,Early Settlement Fee on MTB Home Equity Loan ,Recoveries of various charges,General,True,False,approve
Layer 5,34102009,Early Settlement Fee on MTB Home Loan ,Recoveries of various charges,General,True,False,approve
Layer 5,34102010,Early Settlement Charge others,Recoveries of various charges,General,True,False,approve
Layer 5,34103001,Loan Processing Fee- MTB Auto loan,Income fm Cards operations,General,True,False,approve
Layer 5,34103003,Loan Processing Fee  - MTB Neer,Income fm Cards operations,General,True,False,approve
Layer 5,34103005,Loan Processing Fee- MTB Personal loan,Income fm Cards operations,General,True,False,approve
Layer 5,34103006,Loan Processing Fee- MTB Home Equity loan,Income fm Cards operations,General,True,False,approve
Layer 5,34103007,Loan Processing Fee- MTB Home loan,Income fm Cards operations,General,True,False,approve
Layer 5,34103013,Loan Processing Fee others,Income fm Cards operations,General,True,False,approve
Layer 5,34103015,Partial Payment Fee- MTB Auto Loan ,Income fm Cards operations,General,True,False,approve
Layer 5,34103016,Partial Payment Fee- MTB Home Loan,Income fm Cards operations,General,True,False,approve
Layer 5,34104001,Partial Payment Fee- MTB Personal Loan ,Early Settlement Fees,General,True,False,approve
Layer 5,34104002,Partial Payment Fee- MTB Home Equity Loan ,Early Settlement Fees,General,True,False,approve
Layer 5,34104003,Partial Payment Fee  - MTB Neer,Early Settlement Fees,General,True,False,approve
Layer 5,34104004,Processing Fees,Early Settlement Fees,General,True,False,approve
Layer 5,34104005,Partial Settlement Fees,Early Settlement Fees,General,True,False,approve
Layer 5,34105001,Loan Application Fees,Loan Processing Fees,General,True,False,approve
Layer 5,34105002,Rescheduling Fees,Loan Processing Fees,General,True,False,approve
Layer 5,34105003,Security Replacement Fees,Loan Processing Fees,General,True,False,approve
Layer 5,34105004,Loan Reduction & Security Partial Release,Loan Processing Fees,General,True,False,approve
Layer 5,34105005,Excess Over Limit (EOL) Charges,Loan Processing Fees,General,True,False,approve
Layer 5,34105006,Guarantor Change Charges,Loan Processing Fees,General,True,False,approve
Layer 5,34106001,Certificate Issuance Charges,Partial Payment Fees,General,True,False,approve
Layer 5,34106002,Documentation Waiver Charges,Partial Payment Fees,General,True,False,approve
Layer 5,34106003,Loan Type Conversion Fees,Partial Payment Fees,General,True,False,approve
Layer 5,34106004,Transfer Charges,Partial Payment Fees,General,True,False,approve
Layer 5,34106005,Standing Instruction Charges,Partial Payment Fees,General,True,False,approve
Layer 5,34107001,Account Closing Fees,SME Fees & Charges,General,True,False,approve
Layer 5,34107002,A/c Maintenance Fees,SME Fees & Charges,General,True,False,approve
Layer 5,34107003,Time Extension Charges,SME Fees & Charges,General,True,False,approve
Layer 5,34107004,CPV Charges,SME Fees & Charges,General,True,False,approve
Layer 5,34107005,Doc. Exception Charges,SME Fees & Charges,General,True,False,approve
Layer 5,34107006,Postage Charges,SME Fees & Charges,General,True,False,approve
Layer 5,34107007,Other Charges,SME Fees & Charges,General,True,False,approve
Layer 5,34107008,Interest Reduction Charges,SME Fees & Charges,General,True,False,approve
Layer 5,34107009,Documentation Deferral Charges,SME Fees & Charges,General,True,False,approve
Layer 5,34107010,Change of Management/Business Title Charges,SME Fees & Charges,General,True,False,approve
Layer 5,34107011,Account Statement Charges,SME Fees & Charges,General,True,False,approve
Layer 5,34107013,Handling Charges,SME Fees & Charges,General,True,False,approve
Layer 5,34107014,Service Charge-Refund Warrant,SME Fees & Charges,General,True,False,approve
Layer 5,34107015,Margin A/C Maintenance Income,SME Fees & Charges,General,True,False,approve
Layer 5,34107016,Syndication Participation Fee,SME Fees & Charges,General,True,False,approve
Layer 5,34107017,Add Confirmation (Management Fee),SME Fees & Charges,General,True,False,approve
Layer 5,34107018,Management Fee (Corporate Finance),SME Fees & Charges,General,True,False,approve
Layer 5,34107021,Miscellaneous Earnings,SME Fees & Charges,General,True,False,approve
Layer 5,34107022,Misc. Income Retail,SME Fees & Charges,General,True,False,approve
Layer 5,34107023,Recovery of Written Off Loans - Corporate,SME Fees & Charges,General,True,False,approve
Layer 5,34107024,Recovery of Written Off Loans - Retail,SME Fees & Charges,General,True,False,approve
Layer 5,34107025,Recovery of Written Off Loans - SME,SME Fees & Charges,General,True,False,approve
Layer 5,34108001,Interest Expenses MTB Probaho,Service Charges,General,True,False,approve
Layer 5,34108002,I Expenses MTB Ankur,Service Charges,General,True,False,approve
Layer 5,34108003,I Expenses MTB Ruby,Service Charges,General,True,False,approve
Layer 5,34108004,I Expenses MTB Graduate,Service Charges,General,True,False,approve
Layer 5,34109001,I Expenses MTB Junior,Management Fees,General,True,False,approve
Layer 5,34109002,I Expenses on MTB Shanchay,Management Fees,General,True,False,approve
Layer 5,34109003,I Expenses MTB Senior,Management Fees,General,True,False,approve
Layer 5,34110001,I Expenses on MTB Inspire,Gain on Sale of Fixed Assets,General,True,False,approve
Layer 5,34111001,I Expenses MTB Privilege Saving,NPSB Acquirer Income,General,True,False,approve
Layer 5,34112001,I Expenses on MTB Care,Miscellneous Earnings,General,True,False,approve
Layer 5,34112002,I Expenses on Regular Savings  Deposit,Miscellneous Earnings,General,True,False,approve
Layer 5,34113002,Interest Expenses MTB Buniad,Income on account of recovery fm written off loans,General,True,False,approve
Layer 5,34113003,Interest Expenses NRB Fixed Deposit,Income on account of recovery fm written off loans,General,True,False,approve
Layer 5,41101001,Interest Expenses Term Deposit General,Interest Expenses on Current Deposits,General,True,False,approve
Layer 5,41102001,Interest Expenses Term Deposit Monthly Benefit Plan,Interest Expenses on Savings Bank Accounts,General,True,False,approve
Layer 5,41102002,Interest Expenses RTD MTB Buniad,Interest Expenses on Savings Bank Accounts,General,True,False,approve
Layer 5,41102003,Interest Expenses Reinvestment Term Deposits General,Interest Expenses on Savings Bank Accounts,General,True,False,approve
Layer 5,41102004,Interest Expenses RTD Double Benefit Scheme,Interest Expenses on Savings Bank Accounts,General,True,False,approve
Layer 5,41102005,Interest Expenses on RD Brick-by-Brick,Interest Expenses on Savings Bank Accounts,General,True,False,approve
Layer 5,41102006,Interest Expenses on RD MTB Educational Plan,Interest Expenses on Savings Bank Accounts,General,True,False,approve
Layer 5,41102007,Interest Expenses on RD Kotipati,Interest Expenses on Savings Bank Accounts,General,True,False,approve
Layer 5,41102008,Interest Expenses on RD Millionnaire Plan,Interest Expenses on Savings Bank Accounts,General,True,False,approve
Layer 5,41102009,Interest Expenses on RD NRB,Interest Expenses on Savings Bank Accounts,General,True,False,approve
Layer 5,41102010,Interest Expenses on NFCD USD,Interest Expenses on Savings Bank Accounts,General,True,False,approve
Layer 5,41102011,Interest Expenses on Borrowings from LTFF (FSSP),Interest Expenses on Savings Bank Accounts,General,True,False,approve
Layer 5,41103001,Interest Expenses on Borrowing -IPFF Fund,Interest Expenses on Savings Bank Accounts FC,General,True,False,approve
Layer 5,41103002,Interest Expenses on Borrowings from IPFF,Interest Expenses on Savings Bank Accounts FC,General,True,False,approve
Layer 5,41104001,Interest Expenses on Borrowings from SME Foundation,Interest Expenses on Special Notice Deposits,General,True,False,approve
Layer 5,41201001,Interest Expenses on Borrowing from Bangladesh bank,Interest Expenses on TD Accounts,General,True,False,approve
Layer 5,41201002,Interest Expenses A/c- Repo ,Interest Expenses on TD Accounts,General,True,False,approve
Layer 5,41201003,Interest Expenses on Term Borrowings ,Interest Expenses on TD Accounts,General,True,False,approve
Layer 5,41201004,Interest Expenses on Call Borrowing ,Interest Expenses on TD Accounts,General,True,False,approve
Layer 5,41202001,Interest Expense on 12 Partially Convertible Bond,Interest Expenses on Term Deposits Reinvestments,General,True,False,approve
Layer 5,41202002,Interest Expense on MTB 2nd Subordinate Bond,Interest Expenses on Term Deposits Reinvestments,General,True,False,approve
Layer 5,41202003,Interest Expense on MTB 3rd Subordinate Bond,Interest Expenses on Term Deposits Reinvestments,General,True,False,approve
Layer 5,41203001,Interest Expense on Purchase of Treasury Bond,Interest Expenses on Recurring Deposit,General,True,False,approve
Layer 5,41203002,Interest Expense on Purchase of Treasury Bill,Interest Expenses on Recurring Deposit,General,True,False,approve
Layer 5,41203003,Coupon Interest Expenditure,Interest Expenses on Recurring Deposit,General,True,False,approve
Layer 5,41203004,Repo Interest Expenditure,Interest Expenses on Recurring Deposit,General,True,False,approve
Layer 5,41203006,Basic Salaries,Interest Expenses on Recurring Deposit,General,True,False,approve
Layer 5,41204001,Personal Pay  <Basic>,Interest Expenses on Term Deposits FC,General,True,False,approve
Layer 5,41301001,Salary for Contractual Kiosk Staff <Basic Pay>,Interest Expenses on Borrowings,General,True,False,approve
Layer 5,41301002,House  Rent Allowance,Interest Expenses on Borrowings,General,True,False,approve
Layer 5,41301003,Conveyance Allowance,Interest Expenses on Borrowings,General,True,False,approve
Layer 5,41301004,Medical Allowance,Interest Expenses on Borrowings,General,True,False,approve
Layer 5,41301005,Entertainment  Allowance,Interest Expenses on Borrowings,General,True,False,approve
Layer 5,41301006,Washing Allowance,Interest Expenses on Borrowings,General,True,False,approve
Layer 5,41301007,Dearness Allowance,Interest Expenses on Borrowings,General,True,False,approve
Layer 5,41301008,Risk  Allowance,Interest Expenses on Borrowings,General,True,False,approve
Layer 5,41301009,Evening Banking Allowance,Interest Expenses on Borrowings,General,True,False,approve
Layer 5,41401001,Discomfort Allowance,Interest Expenses on Bonds,General,True,False,approve
Layer 5,41401002,Technical Allowance,Interest Expenses on Bonds,General,True,False,approve
Layer 5,41401003,House Maintenance Allowance,Interest Expenses on Bonds,General,True,False,approve
Layer 5,41501001,Medical Reimbursement,Interest Expense on Others,General,True,False,approve
Layer 5,41501002,Uniform And Other Apparels,Interest Expense on Others,General,True,False,approve
Layer 5,41501003,Utility Charges,Interest Expense on Others,General,True,False,approve
Layer 5,41501004,Ordinary Bonus,Interest Expense on Others,General,True,False,approve
Layer 5,41601001,Incentive Bonus,Interest Paid on MTBL General A/c,General,True,False,approve
Layer 5,42101001,Gratuity,Basic Pay Expenses,General,True,False,approve
Layer 5,42101002,Leave Fare Assistance,Basic Pay Expenses,General,True,False,approve
Layer 5,42102001,Staff  Welfare & Recreation ,Allowances Expenses,General,True,False,approve
Layer 5,42102002,Daily Allowances to Temp. Staff/Drivers Salary (Other Than MD's)// Allowances,Allowances Expenses,General,True,False,approve
Layer 5,42102003,DMD's Remuneration,Allowances Expenses,General,True,False,approve
Layer 5,42102004,AMD's Remuneration,Allowances Expenses,General,True,False,approve
Layer 5,42102005,Project Manager's Remuneration,Allowances Expenses,General,True,False,approve
Layer 5,42102007,Rent,Allowances Expenses,General,True,False,approve
Layer 5,42102008,VAT on Rent,Allowances Expenses,General,True,False,approve
Layer 5,42102009,City Corp./Municipality Taxes,Allowances Expenses,General,True,False,approve
Layer 5,42102010,Trade License Fees,Allowances Expenses,General,True,False,approve
Layer 5,42102011,Excise Duty on Bank's own Deposits with other Banks,Allowances Expenses,General,True,False,approve
Layer 5,42102012,MD/DMD's Income Tax,Allowances Expenses,General,True,False,approve
Layer 5,42102013,VAT/Tax on Other Activities,Allowances Expenses,General,True,False,approve
Layer 5,42102014,Insurance for Cash in Transit,Allowances Expenses,General,True,False,approve
Layer 5,42103001,Insurance for Cash in Safe/Counter,Bonus Expenses,General,True,False,approve
Layer 5,42103002,Group Insurance Premium-Life,Bonus Expenses,General,True,False,approve
Layer 5,42104001,Insurance for Bank's Property,Gratuity Expenses,General,True,False,approve
Layer 5,42105001,"Insurance for Bank's Property at Godown, ATM, Kiosk",Leave Fare Assistance Expenses,General,True,False,approve
Layer 5,42106001,Deposit Insurance Premium,Provident Fund Expenses,General,True,False,approve
Layer 5,42107002,Insurance Premium on Locker Services,Misc. Salary & Allowances,General,True,False,approve
